Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,6,183.2541,178.7102,180.1079,179.4242,178.048,177.5788,178.6101,185.2576,191.5049,193.0221,203.288
1C,6,242.298,246.6825,244.101,233.6816,229.7091,222.5787,230.0393,231.5018,228.3436,229.784,268.2211
1C,1,178.0236,181.6675,181.6181,187.9352,181.707,182.688,182.9187,189.6895,193.1187,198.1756,204.7966
1C,1,187.5538,191.3981,194.2476,201.6513,204.6035,200.626,198.0418,202.1573,203.0016,209.515,230.9649
1C,1,184.4965,189.0,197.4578,197.5369,199.4685,199.5629,204.9943,205.5046,219.624,226.104,252.4871
1C,8,227.8296,223.8659,228.3258,223.3641,224.2667,224.6964,226.6668,223.2339,228.6752,237.7157,256.8096
1C,5,210.9003,210.7545,211.6135,205.5859,199.2168,202.6875,204.4146,207.4889,214.3246,224.1777,254.7179
1C,6,186.6654,187.322,189.3438,184.5125,184.119,178.952,180.3614,187.5639,192.1607,195.2988,214.5809
1C,8,213.3288,215.292,216.0679,216.8096,206.0125,203.3679,201.0387,198.1471,209.2098,222.3824,246.4468
1C,1,130.0251,131.15,133.2804,136.1515,140.2813,139.4524,140.039,141.9536,159.1194,167.7712,193.4633
1C,5,201.6786,199.6172,198.3923,191.7015,185.3546,187.2453,192.1383,196.9824,211.7,215.8549,246.5665
1C,1,140.2408,141.2176,146.0375,149.0784,149.3115,148.7699,149.5612,155.6664,160.2334,170.593,188.2996
1C,6,236.0667,236.8818,232.7477,232.8862,222.0379,219.0194,223.0009,219.907,224.6078,238.8684,244.5044
1C,5,124.2017,122.174,121.0159,119.9585,118.5946,118.9284,120.0791,124.5919,128.1777,134.5258,156.3664
1C,2,208.9314,206.5549,210.3165,210.1305,209.7018,208.7039,214.1099,210.9516,223.9937,227.9112,244.1649
1C,5,219.9706,215.1622,214.3105,210.5458,200.6752,203.115,201.9099,205.0993,209.9088,215.1718,245.5215
1C,8,236.1355,228.4759,231.7566,231.7419,225.995,226.2374,226.9478,222.6705,233.8234,243.738,271.4474
1C,3,215.9071,210.0338,209.682,210.076,212.406,212.3257,215.4533,216.0336,224.9614,231.9703,255.8803
1C,5,183.2406,184.6684,188.6939,186.5042,180.9906,182.026,185.2321,184.7981,188.5278,193.4847,207.7152
1C,1,187.9226,189.9873,188.2136,189.5797,192.4156,193.6326,198.9298,202.267,205.7841,215.136,245.4391
1C,2,100.2052,98.4239,100.6693,101.3518,101.9418,102.9746,103.3699,105.6533,114.0828,122.3641,123.6163
1C,7,221.1406,218.9205,221.8405,214.2173,209.1951,208.9859,207.9924,213.7693,214.734,221.8502,243.1829
1C,4,213.5735,212.1378,221.3223,207.0971,209.771,210.5466,213.4135,217.2389,216.8174,225.6094,239.8355
1C,4,136.6983,135.6383,139.293,134.433,138.4286,140.3023,142.9398,149.2492,159.0954,169.4603,189.8691
1C,1,100.1713,104.4266,110.8766,111.9664,115.0707,115.867,117.9221,121.272,124.3379,132.987,144.1489
1C,5,215.6004,209.5646,209.3962,202.6439,200.3279,202.111,201.7051,206.1004,218.9926,233.064,252.5936
1C,5,179.6622,178.1201,177.7684,176.2404,175.6335,176.2902,177.8205,178.1603,185.6074,186.6269,199.5341
1C,3,147.6789,145.7777,143.6977,148.4849,147.9945,147.4896,150.7207,151.8637,157.647,166.8778,179.1147
1C,7,199.3625,196.8419,198.35,198.0499,195.2683,195.2452,194.3384,202.4137,215.6728,219.5294,252.6206
1C,8,202.4723,203.1174,204.9042,203.8298,202.2994,202.7966,206.3324,191.7007,198.4981,200.3419,204.1728
1C,8,196.8704,194.6997,193.0056,193.0023,191.1535,188.7629,182.9167,180.8737,184.6264,190.7843,203.2193
1C,1,193.8251,194.9732,199.995,200.3097,197.6892,200.494,201.235,195.8487,204.2419,202.8462,218.291
1C,9,203.3347,197.9213,199.6835,197.3729,198.3431,200.1615,201.2721,196.5063,195.404,204.0495,220.9311
1C,7,218.1684,216.7798,220.9238,222.5087,216.257,215.2073,214.6877,224.4221,222.4479,237.964,260.9531
1C,6,206.9198,207.7954,204.0124,202.3307,198.3565,198.1136,198.146,201.9151,213.1449,224.8886,246.1787
1C,1,147.2126,149.2166,151.358,154.6129,155.9676,151.8381,150.8407,152.6842,157.9902,169.7854,189.2841
1C,8,206.5536,202.6157,200.9258,190.8949,183.8244,182.37,184.683,181.5366,187.666,190.3497,201.3073
1C,4,185.4661,187.1109,181.4059,177.3798,178.8013,179.6984,179.0372,178.9596,184.2605,190.1867,202.737
1C,6,205.2207,203.8359,207.911,204.0565,200.5484,198.9622,200.9275,205.8597,212.7221,221.9137,245.3101
1C,6,223.9436,220.9132,219.4974,207.9723,206.999,200.6322,205.1068,206.0433,208.4574,208.4833,238.8853
1C,2,138.2935,134.4241,137.9738,137.4901,137.059,137.2022,144.6073,152.1817,163.4453,174.6914,196.3333
1C,6,108.9722,107.7822,108.0513,108.0081,105.8714,105.5787,107.4468,112.7066,119.2277,127.6158,143.6695
1C,1,198.6342,199.4811,201.8811,205.6598,206.5426,206.8966,207.0486,215.2039,222.6767,234.3122,266.3042
1C,1,111.1358,111.779,114.4089,116.0377,118.1498,119.4491,122.3392,126.6886,131.2347,132.0382,142.4331
1C,1,194.4975,195.2089,198.4684,199.4171,202.5014,200.6593,208.9676,217.0732,220.6724,226.6973,248.9019
1C,2,196.5301,193.0077,200.5253,195.1082,197.3759,200.2739,204.3231,199.4191,210.4156,219.5853,246.115
1C,7,190.7312,186.5613,183.5518,178.272,179.6855,179.4426,174.9,176.6697,185.2321,193.2371,200.6094
1C,2,207.6307,202.4066,203.2772,203.5264,204.8284,206.6284,208.9302,212.0646,216.3673,226.4058,247.4219
1C,5,191.1795,188.486,188.3534,181.7317,179.8813,180.294,181.3411,187.3663,193.9942,204.8919,221.22
1C,1,131.3782,132.5796,135.0495,137.6792,139.3094,139.8922,143.0698,147.0614,148.9096,156.368,172.6509
1C,6,189.9964,182.0682,179.058,174.9913,170.4128,167.796,174.4875,172.8253,181.0246,190.1257,200.441
1C,1,130.0817,131.4649,133.3754,134.3001,132.0379,132.1118,131.8501,137.5522,148.622,166.6953,189.6241
1C,4,143.6228,140.0465,137.91,134.1641,135.676,136.4767,140.0568,145.8217,151.592,155.9911,183.9861
1C,6,204.05,205.4591,202.0136,201.6013,204.0633,197.9809,205.1691,209.9579,211.2998,215.1518,243.6112
1C,8,176.3926,176.7835,176.8442,172.3405,173.5527,171.246,169.8115,168.5774,173.8023,177.8227,192.5824
1C,1,213.3712,218.1948,216.4953,214.5285,214.2825,215.6278,219.2999,229.4209,235.9298,243.7563,272.6527
1C,2,130.2463,128.637,130.2746,129.1615,129.0709,128.8036,130.4499,135.9935,137.2814,148.2719,172.1652
1C,5,175.2575,172.1795,171.6015,170.4736,166.1579,168.3947,171.6276,171.624,177.7818,183.5577,198.5295
1C,2,156.8014,156.3267,158.6614,157.1837,156.4548,157.3487,159.9268,163.4998,171.9,187.0413,210.8851
1C,10,260.6604,262.5111,242.0043,226.6686,224.0723,212.3786,213.6077,212.9992,208.016,204.6484,231.499
1C,1,143.4335,149.5289,148.5527,146.3008,149.5406,149.4619,150.8319,154.0727,158.6304,172.6139,195.9815
1C,6,231.3818,231.199,226.6756,222.203,204.5849,202.6013,206.7625,213.5798,218.044,237.8523,255.2699
1C,6,205.453,202.5113,209.1081,204.5693,200.0702,198.5949,199.4353,202.3433,206.6667,214.9768,238.2843
1C,6,175.2173,172.7629,175.7276,172.7365,168.2764,168.2423,173.5796,177.7976,186.5181,195.8499,213.8554
1C,1,192.7418,194.0316,196.4711,194.3921,197.4497,198.1931,201.7709,208.4245,218.9268,229.8891,253.1764
1C,5,187.0628,187.2978,186.6881,183.9837,183.1841,184.213,184.3506,184.0127,194.7338,198.2583,210.8632
1C,4,110.0945,110.4306,110.9453,108.8661,110.5715,109.0701,110.7046,110.4132,113.4608,121.576,129.8109
1C,6,166.0381,164.7437,164.3015,160.3638,158.2443,157.8639,160.7068,168.0421,175.4027,186.9495,210.9256
1C,4,204.6997,203.5617,204.4394,201.6875,203.8493,207.299,205.7535,210.5499,217.3642,222.205,241.4407
1C,2,209.0961,208.676,213.7235,214.5261,216.0359,216.358,221.2418,220.5757,227.0813,233.9576,261.2815
1C,3,185.8317,184.2273,184.1171,189.0396,192.6894,197.5765,199.9263,204.2165,205.4419,212.5468,229.015
1C,7,130.6002,129.3299,132.3212,130.7049,131.0997,129.2081,129.1989,130.2102,136.5094,146.5759,158.4458
1C,2,190.2724,188.8089,191.6425,191.4969,195.3031,193.4711,194.2586,198.8859,209.2707,219.4438,257.4351
1C,2,164.1182,163.5885,164.18,163.5993,165.6815,163.6346,166.4518,170.6106,184.8664,196.2245,229.2879
1C,7,230.9911,218.4347,210.8216,203.9338,201.6907,198.4528,197.7229,199.8405,202.1704,201.9539,210.1488
1C,6,226.1815,218.1454,219.1419,215.6201,214.0762,213.1719,215.235,213.5556,214.5971,230.0358,256.0182
1C,2,137.9581,136.0202,137.8758,138.2105,136.7811,137.5797,140.0925,146.1665,146.5485,159.811,187.1982
1C,1,182.638,187.4839,190.639,192.0865,191.9593,195.3292,192.5181,192.825,196.4681,202.4309,209.9827
1C,1,163.5268,166.1318,168.1879,169.7749,169.4667,168.3793,170.7987,169.7222,175.8125,188.92,200.6573
1C,5,224.9851,219.9307,220.9601,217.1417,211.516,213.3148,215.368,220.798,225.4115,229.9175,252.4869
1C,4,216.4444,224.3568,215.7046,212.8689,217.1437,218.0595,220.4171,222.6134,228.113,233.6321,262.6492
1C,4,134.6437,132.0441,133.8116,131.4708,131.6502,132.2588,132.7521,138.3548,144.9899,146.257,161.7786
1C,4,177.113,174.8675,169.7213,166.0722,167.1964,169.0173,167.6023,171.5771,173.5109,179.8925,193.7207
1C,5,186.4175,182.6,180.9913,177.8526,172.6478,178.9129,179.3871,182.3531,190.5531,197.5983,210.43
1C,8,235.0473,229.652,232.4168,221.7989,223.3011,210.5014,218.774,203.4802,204.7289,212.3762,216.9357
1C,3,204.0204,201.8325,197.5273,197.8796,199.74,201.1069,203.1305,204.6413,213.7977,220.4097,247.8911
1C,8,198.1466,193.0962,190.9707,180.452,172.7309,167.5222,167.3892,166.8421,173.1214,182.5333,183.8044
1C,8,228.9318,233.6812,231.4312,220.9256,218.8921,215.7967,214.8662,209.8876,210.384,212.4155,237.3218
1C,4,166.4324,159.7481,162.3343,155.3453,158.8596,157.8389,167.82,160.9276,165.0842,171.3423,185.8582
1C,5,140.9574,137.1443,138.3132,136.7685,134.9379,136.8292,139.8399,141.8651,152.1819,174.2523,191.8131
1C,6,222.1243,219.6255,216.5583,211.9864,209.2247,207.8823,211.9756,211.9226,221.7509,232.2891,265.6931
1C,7,212.3696,210.8261,210.7582,200.5675,199.3398,194.3267,191.4851,192.1455,196.9792,206.756,214.8674
1C,1,146.2558,147.3423,149.2621,155.4662,154.809,154.4997,161.358,160.521,167.4229,177.9146,206.0489
1C,5,198.5303,194.1378,195.2617,189.4753,183.2819,183.9116,185.2766,187.5337,190.0876,192.6704,199.2913
