Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,3,338.7645,337.7115,335.6782,336.7812,337.2176,344.2557,346.6636,355.0564,364.61,375.8145,382.3026
1C,4,465.6928,462.8776,466.118,461.9258,467.8479,463.7293,479.0328,480.8746,504.6665,506.1,515.1636
1C,2,463.8626,451.0122,452.3253,453.415,456.8159,466.0762,474.1799,475.8322,476.9721,482.8732,498.5167
1C,4,459.9254,450.5072,450.9711,443.1429,453.4985,450.0867,458.5613,469.3719,470.5241,477.6088,484.2002
1C,5,438.6788,431.0751,430.049,427.4767,423.75,440.1311,434.0221,435.351,451.9695,458.5769,464.9078
1C,5,484.9461,482.0479,477.5753,477.3295,467.6906,478.6008,476.7837,489.0031,490.5018,493.3696,505.6422
1C,5,478.6404,476.8244,470.8474,473.5831,465.3023,476.3633,471.6337,488.5354,490.1135,500.9738,508.8284
1C,6,427.9211,431.8575,432.1377,427.0631,423.392,421.0515,431.4421,433.4579,446.6221,446.8823,449.393
1C,5,462.1895,456.8573,447.6289,447.3348,438.3242,444.7466,454.6212,449.4972,461.4944,462.7538,470.2469
1C,3,409.2256,405.5711,402.4723,411.0803,408.5118,415.9947,419.5474,427.5927,437.2233,454.4091,464.0402
1C,4,360.9177,360.4684,360.0073,359.1844,360.1073,363.2948,367.3288,377.724,391.2104,398.4747,405.3727
1C,4,388.3916,385.7347,383.0942,381.4947,382.4682,386.7909,390.6707,393.9915,406.7534,415.8106,424.5099
1C,5,395.285,389.4046,389.529,380.8367,376.0104,385.1446,379.1024,384.3686,389.0551,401.3144,389.4301
1C,3,471.3498,473.7685,466.7428,477.0796,475.2836,488.2847,492.4843,514.4216,515.6398,518.5931,526.1055
1C,5,473.2474,466.5051,460.8646,455.3965,455.3575,456.6775,471.0474,478.1598,483.4203,494.1164,513.7621
1C,5,460.4441,453.3412,445.5876,442.4518,439.721,453.3113,449.6426,452.7525,453.3487,476.8371,481.5357
1C,3,323.4395,320.5322,319.1721,320.1332,322.1412,325.0583,329.7715,341.635,342.775,364.484,376.7129
1C,2,398.001,397.2267,399.1904,397.5508,399.9126,407.0276,412.1725,418.7112,425.2386,435.7885,445.4524
