Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,1,193.4029,195.4649,197.157,198.7988,200.9907,202.658,202.6485,208.4901,211.8882,217.3694,229.5728
1C,4,198.344,190.4283,189.7852,189.2725,190.5143,191.32,194.2655,200.1124,206.1118,211.2736,226.0235
1C,1,184.9102,188.9595,189.441,194.5862,202.1788,201.4701,202.5649,207.6172,213.8921,219.6017,234.9722
1C,1,121.1032,121.5487,124.0342,127.4125,129.7488,133.07,137.8954,141.1692,148.6258,153.6513,173.4584
1C,3,194.2942,193.0219,191.766,194.8894,193.2661,192.0326,191.9479,196.2616,203.3909,207.3658,227.2988
1C,1,191.03,191.6889,194.6889,196.793,197.924,199.7779,202.6139,207.5721,211.2118,220.2233,234.7272
1C,3,184.88,183.7645,183.5126,184.1994,184.8862,186.9839,190.0851,196.4357,203.1823,202.9419,222.6861
1C,7,191.9145,192.6819,190.0342,189.7164,190.7145,191.9263,189.6498,192.3943,194.2521,201.5987,223.2819
1C,5,166.0635,164.233,164.1268,164.7205,163.5293,164.0442,165.1857,167.981,171.5266,178.4674,191.6833
1C,3,182.3341,180.1164,177.2248,179.303,179.3848,181.1988,183.2158,187.8173,190.4697,199.4415,218.3874
1C,4,184.4864,184.9807,185.6063,183.898,185.3707,187.2732,190.8778,197.3727,205.9374,205.206,221.6259
1C,8,186.3161,187.9405,185.9419,181.9404,181.2552,180.8858,181.7673,180.1711,189.6706,200.1373,212.7534
1C,1,194.4434,195.4323,197.1864,196.5601,196.3936,196.3574,196.3204,202.6464,207.0049,212.9598,224.5524
1C,1,167.9904,169.0473,171.0164,170.7286,171.3188,171.7245,172.5205,171.2985,177.1437,176.787,192.5864
1C,2,187.7509,185.5449,187.8642,189.4808,186.2686,189.381,189.463,194.7299,197.3108,202.9513,226.6116
1C,3,187.1353,185.1188,184.7899,189.4757,190.9445,193.0094,196.8394,201.5477,209.0108,211.8863,231.6495
1C,1,171.1479,171.7968,176.4974,184.027,189.7562,188.1555,192.4165,191.3699,194.883,197.5521,214.8842
1C,4,204.7371,201.1317,200.1398,195.9178,196.695,199.0901,198.8179,204.854,208.7219,214.9184,228.8081
1C,2,192.1936,187.878,188.1793,189.8899,193.4469,195.8006,196.7754,203.4576,203.6887,219.0054,240.2066
