Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,3,1587.103,1587.9752,1586.6237,1612.5949,1605.6644,1606.0162,1606.286,1618.3248,1652.4395,1689.6404,1726.5187
1C,3,1763.1116,1742.0634,1738.6653,1758.2318,1749.2485,1755.1486,1746.2758,1758.6425,1789.9292,1825.0531,1852.8424
1C,3,1606.3845,1592.8201,1582.0657,1624.8508,1663.7354,1667.7564,1681.8983,1701.3613,1719.2018,1744.9309,1769.7703
1C,2,1542.6478,1534.0815,1542.0009,1547.8539,1567.5345,1569.04,1576.2923,1593.0517,1619.7124,1672.8105,1709.3059
1C,2,1651.2341,1610.3976,1624.5383,1616.8881,1630.5287,1638.9374,1642.8917,1654.1291,1676.9311,1697.3695,1721.3679
1C,7,1482.1448,1466.5831,1442.7348,1427.8326,1419.3794,1420.2083,1418.7453,1429.8491,1446.108,1489.2013,1517.6766
1C,2,1859.721,1845.6391,1854.105,1847.3547,1855.5155,1874.5788,1879.2273,1899.3811,1931.0813,1975.982,2020.5409
1C,4,1448.6671,1442.5708,1439.3663,1437.8732,1458.1888,1462.6659,1484.1111,1498.3131,1523.2779,1571.4093,1612.8577
1C,4,1552.1182,1543.2928,1549.5465,1528.7219,1551.4791,1552.0272,1582.7306,1595.2526,1625.7443,1671.6411,1712.4419
1C,3,1700.4661,1670.8919,1670.6033,1671.7954,1682.5956,1695.35,1713.0011,1730.5819,1764.1846,1811.3162,1875.3645
1C,4,1541.7499,1530.6994,1521.903,1516.2599,1519.4667,1519.2915,1523.8898,1542.1418,1568.8257,1611.2456,1640.4438
1C,3,1707.2267,1688.4812,1678.8997,1696.5037,1704.36,1704.9082,1730.9078,1739.224,1770.9286,1793.3844,1840.4541
1C,6,1546.5237,1541.7168,1553.7314,1540.2372,1551.6633,1539.9102,1551.8257,1580.2566,1598.8028,1622.7108,1642.1785
1C,3,1614.8413,1613.4194,1608.6031,1635.13,1640.4031,1650.559,1666.5267,1690.0967,1714.4821,1763.501,1787.9437
1C,6,1447.4365,1438.3579,1421.779,1410.7768,1410.0329,1407.1543,1411.0773,1421.8762,1452.4959,1496.0902,1538.8912
1C,3,1812.9439,1778.8281,1759.5619,1780.2933,1784.9902,1795.2034,1812.5292,1825.2822,1852.2575,1897.6414,1944.82
1C,4,1705.5326,1694.0422,1683.9315,1677.5816,1687.8357,1707.0276,1725.42,1746.0528,1786.7614,1835.1195,1880.6469
1C,1,1761.7794,1764.2583,1772.2975,1775.2416,1779.35,1772.827,1771.542,1781.9627,1807.5104,1837.447,1880.1961
1C,3,1619.3611,1602.6313,1601.8538,1609.6582,1622.1774,1623.5578,1630.9434,1649.4245,1673.6282,1723.4604,1756.5603
1C,4,1852.9222,1848.8772,1844.5815,1828.8107,1834.1831,1839.8887,1838.2577,1851.5229,1875.1032,1901.9776,1921.6795
1C,4,1716.3163,1709.4142,1670.5666,1660.0969,1681.1488,1670.609,1684.5797,1696.5142,1739.3836,1778.4701,1830.3067
1C,6,1652.0358,1593.6458,1608.914,1583.6114,1584.7044,1572.6588,1599.7926,1613.7151,1642.1184,1675.5844,1712.0838
1C,5,1571.0879,1564.6414,1564.3412,1549.8278,1537.3569,1538.428,1572.7509,1592.404,1609.8544,1636.7071,1662.6466
1C,2,1597.1426,1579.5431,1585.7364,1611.9433,1633.5757,1641.4819,1678.7927,1693.6007,1723.4806,1764.2236,1797.0106
1C,2,1807.8167,1794.9494,1808.2974,1818.3185,1826.8147,1819.4377,1822.5747,1829.4001,1847.8351,1877.4445,1914.1159
1C,4,1523.2303,1517.7101,1520.2886,1513.9879,1520.133,1534.1169,1537.2845,1553.7991,1565.5758,1615.9799,1643.5472
1C,6,1791.7107,1755.8229,1734.2264,1704.4215,1724.6386,1698.1297,1708.8109,1720.9562,1736.6704,1787.7335,1819.552
1C,7,1895.0782,1886.9567,1885.2871,1868.402,1873.5212,1868.4193,1861.3696,1879.182,1905.2421,1934.5788,1983.4005
1C,2,1475.4909,1456.2973,1475.3877,1465.6253,1475.3113,1487.2906,1502.7781,1512.2998,1537.5371,1550.5798,1579.1755
1C,4,1797.0571,1767.7057,1745.6705,1737.4998,1740.2357,1754.8246,1755.7901,1766.3247,1792.8286,1819.7383,1847.2462
1C,2,1433.1593,1430.6715,1443.0783,1448.6594,1472.0454,1493.4173,1503.8282,1521.1339,1548.5395,1599.0445,1637.7941
1C,3,1239.4416,1223.2227,1218.4197,1226.4417,1246.7247,1247.6102,1268.7326,1285.9434,1309.0042,1353.3257,1389.283
1C,3,1924.6864,1898.5051,1873.8127,1895.5121,1903.9068,1896.4166,1893.8136,1910.1644,1935.785,1968.1016,1992.7856
1C,7,1488.2079,1454.0063,1457.221,1457.359,1431.8769,1423.8179,1415.0337,1423.7204,1453.2756,1478.9581,1522.3597
1C,2,1353.3047,1323.8454,1331.2818,1346.2294,1349.4914,1356.0316,1371.2232,1384.5737,1399.8562,1440.1184,1470.3241
1C,2,1636.758,1635.0447,1640.964,1643.2041,1668.4606,1680.6643,1695.3232,1714.0263,1740.9162,1781.3237,1823.4815
1C,3,1443.9223,1442.7025,1433.1442,1442.7955,1457.4734,1463.4387,1464.387,1469.173,1493.4762,1526.812,1563.8581
1C,4,1613.7676,1588.0108,1569.4314,1553.6706,1556.7436,1561.2609,1555.3847,1573.0394,1614.5485,1656.7496,1722.2303
1C,7,1412.5671,1390.4142,1371.3678,1373.3352,1382.1775,1370.1098,1367.7967,1378.0526,1405.8571,1437.0245,1460.4083
1C,1,1606.1168,1616.8441,1644.4264,1637.6193,1653.4322,1652.5909,1662.714,1671.402,1693.8089,1732.8182,1757.8829
1C,7,1810.7029,1810.3561,1803.6278,1800.7543,1786.9651,1781.597,1775.0096,1782.3429,1796.3277,1848.8283,1892.183
1C,3,1907.984,1889.7943,1888.2807,1907.7755,1927.0311,1925.1887,1928.4987,1944.7054,1975.1031,2029.1305,2067.3981
