Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,2,1895.9217,1885.2284,1914.4929,1907.3892,1912.2176,1892.5392,1887.1058,1895.9333,1918.7706,1961.9894,1980.4313
1C,6,1863.4748,1859.5786,1834.6678,1823.9434,1819.7474,1810.4444,1812.8997,1823.378,1842.0459,1879.2448,1902.2088
1C,7,1785.0942,1763.7617,1759.6115,1736.5672,1721.8951,1728.2614,1717.6364,1720.6716,1739.1243,1761.5464,1785.4865
1C,4,1915.8373,1915.7119,1913.6717,1899.5793,1929.7352,1919.832,1948.7264,1964.6497,1981.1557,2029.2994,2072.8536
1C,7,1667.9204,1662.434,1661.9931,1653.254,1660.047,1598.3903,1577.3427,1582.1721,1591.3985,1619.7957,1632.4374
1C,5,1947.9003,1925.6886,1924.2992,1900.6316,1882.8887,1893.7382,1889.887,1897.1217,1918.3007,1956.3101,1981.1362
1C,4,1633.9218,1624.0216,1625.8268,1619.6149,1638.2231,1640.842,1652.6201,1666.2461,1688.932,1742.0018,1787.7772
1C,2,1214.7961,1213.1017,1219.9419,1223.8279,1229.7868,1234.2174,1256.4808,1275.9156,1301.2956,1343.8663,1380.532
1C,3,1978.3136,1926.0979,1920.2841,1968.9529,1982.4147,1938.7478,1933.0188,1942.8511,1962.8057,1985.176,2015.7992
1C,3,1813.3431,1766.2638,1762.1948,1779.5586,1813.0696,1800.9446,1818.6118,1835.1554,1867.1546,1906.0801,1947.0866
1C,4,1798.1537,1782.1902,1784.2304,1764.2173,1784.9048,1795.0361,1802.0827,1818.7966,1828.0281,1849.648,1872.1562
1C,4,1533.4042,1525.609,1521.8236,1515.2297,1521.3608,1528.3134,1536.9259,1546.1056,1568.124,1609.3888,1638.9854
1C,6,2021.3733,1988.4371,1991.829,1987.2164,1999.8591,1984.3614,1994.7361,2000.8417,2025.821,2055.8675,2078.5523
1C,7,1644.2637,1626.7781,1616.3688,1604.0701,1590.6984,1591.4069,1582.8687,1587.4337,1608.547,1641.8007,1658.8266
1C,3,1579.6553,1580.6179,1577.2423,1581.938,1578.5574,1584.0069,1583.9804,1591.1976,1611.7649,1633.8599,1669.5684
1C,4,1827.1132,1810.6426,1811.5759,1802.3388,1803.3425,1810.8858,1809.4187,1818.5093,1841.8441,1874.354,1905.4078
1C,7,1391.7001,1366.8783,1369.258,1356.7239,1355.8225,1350.9067,1336.3756,1346.1375,1369.3513,1411.8365,1431.5354
1C,5,1617.4319,1606.7224,1588.8171,1574.2875,1572.8278,1582.4158,1592.123,1603.2973,1630.0433,1672.3137,1703.3919
1C,3,1308.8489,1296.2334,1289.8116,1306.282,1303.7717,1304.2394,1295.3385,1305.2618,1323.3957,1359.2857,1381.761
1C,6,1517.7525,1482.3065,1471.6722,1455.0019,1444.0201,1442.5209,1444.0042,1454.2749,1483.2932,1521.8182,1565.3506
1C,5,1615.3447,1613.7519,1596.692,1593.2745,1588.868,1590.1396,1600.4951,1609.8867,1625.3444,1660.2462,1712.1494
1C,6,1724.6934,1707.1692,1701.3618,1700.4548,1704.7095,1682.9062,1694.4852,1697.9896,1712.5006,1736.4276,1754.0765
1C,2,2036.0312,2008.7727,2016.7264,2038.025,2029.4243,2033.4214,2022.3295,2025.1188,2040.6582,2073.0908,2101.14
1C,2,1611.3555,1594.3606,1595.579,1599.1881,1606.7998,1611.4876,1615.3069,1632.47,1662.1484,1698.8651,1717.6964
