Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,5,477.5129,474.3611,465.5571,461.2695,455.5543,467.8101,459.118,465.35,463.2514,472.9708,473.4389
1C,5,518.0101,506.8123,493.3518,485.8553,477.124,483.5997,478.9643,483.4188,495.1615,495.3036,506.6146
1C,5,384.2195,377.7399,376.1249,374.0763,373.1205,379.955,386.7214,390.8254,399.5649,408.6109,415.4934
1C,5,405.9682,398.8731,399.7191,391.8797,391.8119,392.7302,395.7537,400.4268,412.0779,418.4041,432.1616
1C,5,499.5082,492.0372,483.585,479.9284,468.0742,481.4868,478.0943,482.8026,498.671,492.5638,497.9064
1C,5,493.281,493.7024,482.7821,489.6465,480.2276,483.8741,490.0662,495.8343,493.6322,500.25,512.6992
1C,2,314.2051,307.4086,309.76,311.1144,310.1104,312.4465,316.2139,318.8526,325.2959,328.8317,334.4875
1C,5,473.0245,475.4934,471.4419,473.6847,465.7099,474.6036,469.7005,480.1488,483.0602,487.9857,501.8575
1C,5,497.8982,491.4959,489.6754,493.3403,481.8814,487.3034,486.4673,497.6111,494.4875,493.3209,496.5458
1C,4,409.0613,407.8969,408.131,407.4877,409.456,412.9789,416.0904,420.3535,431.4005,434.8468,444.2241
1C,5,456.7655,458.0925,454.1438,452.8684,452.1601,458.0158,457.2211,464.6656,468.402,470.2584,481.0155
1C,6,489.3981,480.1433,475.8898,471.4958,461.6263,455.757,458.256,476.4801,477.6779,465.3623,471.6827
1C,5,391.3786,390.5154,382.1903,381.9837,379.577,382.9885,386.4467,392.3607,403.4985,419.3255,434.1874
1C,5,412.4596,409.6032,408.2525,402.9033,401.1804,408.0911,412.5762,420.6142,431.6924,441.7532,450.5084
1C,5,481.5472,478.9202,462.0065,464.0468,451.3983,456.5605,456.7708,471.334,468.666,468.1855,469.1113
1C,5,459.9603,459.5931,459.4763,454.4491,450.4455,453.29,463.0109,471.0157,469.8382,468.4754,475.1269
1C,5,484.8065,476.976,476.7125,451.8194,441.0106,446.6657,450.778,454.3103,472.2025,465.1217,469.429
1C,2,490.8249,489.1721,491.6179,497.0926,490.0502,499.0336,498.1085,511.539,508.6054,507.0249,511.167
1C,1,361.33,363.716,365.0065,367.9765,367.5375,371.5984,374.2786,382.8906,398.5682,405.0951,413.5834
1C,5,429.8871,423.56,420.2103,417.2301,411.0322,415.8675,421.7193,425.243,438.9644,428.2973,432.2261
1C,5,388.0405,378.7899,374.5173,371.4275,370.3155,381.0919,379.2774,391.7308,401.7071,409.2367,416.6595
1C,5,394.3857,392.2035,385.8064,385.535,384.4472,387.7616,390.7272,396.1575,405.0909,413.6247,421.3911
1C,5,481.2783,477.654,477.1514,471.2032,469.464,472.2718,479.4486,481.6548,485.3017,485.1344,489.6181
1C,3,374.1678,368.9213,365.3913,366.9461,366.6431,373.2188,377.9656,383.9907,398.0594,410.9538,425.0022
1C,3,390.5216,394.8771,384.3436,386.7892,384.8905,392.5327,391.7529,403.0221,410.8278,417.107,423.9595
1C,5,387.378,379.7203,378.5171,377.1334,375.1532,380.5525,387.1454,391.9906,400.686,405.5132,415.0048
1C,5,509.6885,489.7266,484.4737,485.3402,477.8581,482.8718,486.1793,502.8304,503.4925,500.8991,506.9873
1C,4,379.3518,374.6135,374.8904,373.8394,376.4612,380.135,384.6029,394.3758,402.2738,407.1417,415.4514
1C,2,481.741,479.3865,482.2619,483.1797,484.4694,504.067,496.2834,503.2775,502.6554,504.4865,504.9669
1C,5,505.7619,500.8853,492.3656,492.5067,487.5513,487.8312,493.1324,501.7968,510.2331,513.0495,524.4822
1C,4,355.0282,353.4813,353.5801,350.5091,353.3844,356.0505,357.4747,360.9255,368.8377,373.2315,387.0991
1C,6,439.1382,430.7096,424.8124,422.5585,419.4638,416.0823,422.827,425.1633,440.039,428.6695,432.247
1C,6,468.4779,465.443,457.6225,454.9372,449.1838,444.3975,446.4176,451.7349,469.4587,459.883,463.0835
1C,1,391.2817,392.5666,391.6852,393.8114,394.7788,400.2116,404.3426,414.6992,427.6668,437.6326,452.9172
1C,5,472.0756,470.6332,471.1287,470.202,462.0349,466.1429,470.5475,476.4174,473.1536,477.9571,488.5711
1C,5,487.5954,485.5369,479.8526,478.116,473.513,483.2117,487.8516,503.1541,509.3205,515.7869,527.3024
1C,5,461.6676,457.1446,450.8857,452.9149,439.1159,443.2869,447.8062,460.1704,456.0445,445.3742,447.185
1C,6,474.0364,463.5046,453.9043,445.1153,438.4253,437.8545,439.2218,446.4993,458.6345,454.5406,458.9876
1C,5,428.511,420.2552,418.57,414.9361,414.4468,421.0058,421.8594,431.0209,439.6313,444.7757,454.2401
1C,5,474.4115,464.084,463.6381,463.4104,453.6831,467.1932,466.3027,481.3018,475.0688,477.4044,482.4226
1C,6,447.6833,443.3546,433.4589,426.9364,426.1151,425.218,425.7474,431.2229,448.2492,442.8844,441.6759
1C,5,376.274,373.7899,373.4308,373.7022,371.9469,376.524,377.5159,388.444,399.2952,405.1188,411.7956
1C,6,431.5638,423.8884,416.5385,405.717,409.9421,404.2287,408.0912,407.947,420.6843,417.6168,419.4785
1C,5,499.3761,483.5052,480.1085,475.7646,471.3358,478.6401,474.557,485.721,482.263,485.214,491.2643
1C,2,391.6469,386.5936,387.2251,390.3228,391.4188,397.2191,400.1278,406.9391,418.3938,426.2438,437.1194
1C,5,496.6328,489.5304,483.3066,481.3452,471.3107,480.6992,476.967,487.4137,492.7498,498.857,506.1019
1C,4,472.7253,465.213,459.0456,458.4682,461.3772,477.6629,465.5017,478.6806,478.322,481.7997,493.1621
1C,5,530.565,524.8134,518.2144,511.0718,502.5499,504.5318,508.9765,519.1372,516.245,518.2671,523.7953
1C,4,355.9288,351.6612,350.0724,347.2055,348.4524,349.7391,353.8785,357.5305,357.0081,369.3349,383.7612
1C,4,422.2071,422.746,423.2304,420.0927,420.4567,427.9854,429.3186,434.4242,448.7373,450.3475,454.7759
1C,5,512.3162,508.7714,502.72,506.4759,497.7224,500.6509,503.1398,520.3735,524.7151,526.3266,534.4662
1C,6,475.4441,470.5227,468.8718,461.2587,458.22,456.419,465.3228,470.3904,477.184,469.5233,477.2375
1C,5,483.6217,483.7562,472.9169,477.1026,468.9282,477.226,473.891,487.7662,494.8088,496.1257,501.6694
1C,5,476.5395,464.3836,463.6058,460.2178,456.6915,470.3257,462.5055,472.4706,467.8008,471.7592,477.996
1C,6,507.3249,495.543,498.0862,490.9519,487.3505,476.2671,489.7878,498.2468,495.5301,497.8209,508.072
1C,6,502.2556,497.3261,490.1134,489.678,483.1438,480.8613,486.2556,491.4202,496.2449,492.5849,502.9259
1C,5,406.8929,403.0324,407.4946,409.6293,402.0748,411.3301,410.9966,420.2416,432.2209,441.635,451.6032
1C,5,420.215,416.2375,412.2325,418.1297,410.2838,417.6871,417.4666,424.0083,435.5756,443.7262,453.9237
1C,5,440.9798,440.652,442.3424,436.4389,433.8803,443.7067,446.9035,460.0826,461.9043,467.0983,478.8776
1C,5,495.0869,482.4588,481.0431,479.7922,476.8661,485.798,484.3057,492.9459,491.158,502.1912,510.6923
1C,5,368.1254,368.6619,366.8731,366.0345,360.9004,364.9911,370.6092,378.9206,384.758,389.1761,398.077
1C,3,450.6111,451.3157,450.4771,458.8606,452.2425,463.1686,456.5229,467.9444,471.4401,481.1427,489.3064
1C,5,464.0122,456.5034,454.5564,448.6501,438.8531,445.4133,447.4468,453.2909,462.4253,464.4543,471.7598
1C,3,477.6245,467.4579,461.039,465.286,463.7855,467.9837,476.9604,488.577,492.2066,496.9324,506.1137
1C,5,510.6738,504.3547,497.0604,490.8426,484.6866,488.1412,490.5733,495.7483,509.3274,503.356,507.0049
1C,4,419.1179,414.6826,414.2126,411.6927,413.6689,415.7103,418.3805,424.4773,435.4946,448.6579,463.5646
1C,6,487.0381,487.6186,486.0533,484.6384,482.7139,479.0767,483.9447,492.2894,490.6922,491.8552,499.0509
1C,5,417.8918,413.0603,409.5282,404.7448,402.7844,406.4927,407.8792,417.2455,423.7527,428.069,438.5857
1C,3,397.955,396.4753,394.7278,395.99,396.6122,402.0802,406.2931,413.046,425.7367,432.7062,443.5513
1C,5,499.3498,495.3559,492.9465,487.0276,483.5644,494.2594,493.4946,504.0314,500.6181,507.1134,515.9566
1C,5,479.1973,483.3629,475.2703,473.3715,466.937,478.4228,470.5655,474.5111,474.1104,485.1906,494.8666
1C,4,458.4234,455.4203,444.8355,441.6994,442.0617,442.7324,444.0623,448.9025,465.9143,463.2892,464.3947
1C,5,465.7106,463.51,453.405,448.1215,440.1838,442.9251,446.6583,441.1787,460.3029,458.8053,451.8218
1C,6,494.019,484.7477,481.2903,475.3236,470.4787,466.7977,473.1251,488.7793,483.7717,474.6289,479.0835
1C,4,379.0566,376.2003,376.0153,375.6951,378.9523,376.9708,383.0787,386.9775,399.2666,405.581,418.3992
1C,5,480.75,466.2695,463.3247,455.0156,446.6948,452.4097,453.6006,457.6112,455.3563,461.1391,469.7146
1C,7,475.0426,472.4793,468.8505,459.7285,466.8946,462.3724,459.0699,468.7676,485.3596,482.755,487.2917
1C,5,496.9195,493.0724,479.9263,473.1066,463.2272,468.5894,469.26,478.2654,477.8232,480.9086,489.4543
1C,3,357.9774,357.4611,357.4249,359.9375,361.8408,368.4155,368.5366,372.3087,379.2167,385.313,392.0784
1C,5,506.855,490.6135,489.9476,482.0616,475.7661,486.6942,486.6203,495.7432,500.618,499.213,503.9298
1C,5,472.4923,469.0402,464.1837,466.7301,460.9213,466.4415,471.7602,483.9116,488.2563,487.5868,495.1226
1C,3,353.9951,352.6671,350.2092,357.0756,351.1435,352.8157,356.0964,363.9469,371.9447,374.6314,383.1891
1C,4,426.492,423.8532,424.6056,416.3944,423.4525,421.7053,429.7086,444.8383,442.2975,438.1678,445.8908
1C,5,477.8523,466.2217,464.5955,465.3375,464.474,480.3479,471.1784,487.9084,488.943,499.8092,508.2114
1C,6,476.2405,473.3685,468.9439,457.9298,456.265,455.9854,464.3643,469.7303,472.93,467.0422,469.6509
1C,5,469.0261,462.9676,457.5868,451.5394,447.7553,458.1378,460.6466,466.1861,487.3249,479.5771,486.5018
1C,5,438.2601,434.2168,435.4405,432.9003,426.3515,436.1744,439.8538,443.206,459.6694,450.3717,443.6971
1C,5,492.2889,482.4339,476.8161,470.8191,463.34,466.8741,467.9958,470.9403,476.7045,475.7261,480.9246
1C,1,375.9251,377.4359,378.4421,378.9666,379.4863,386.211,390.8145,396.5745,407.5771,412.2361,417.7979
1C,5,452.47,446.3263,442.6775,442.7531,436.2064,440.9876,447.139,452.7821,472.6517,458.052,461.6287
1C,5,460.3892,454.0479,444.5964,447.3251,433.3438,440.8675,437.7742,448.1122,449.7023,448.4359,447.5613
1C,5,362.5976,361.344,360.3382,357.8439,356.7992,359.2146,361.44,367.7767,378.6672,387.759,393.9652
1C,4,333.177,328.4966,328.5944,327.4985,328.7913,336.7385,344.1783,349.9859,364.7505,373.0652,379.8116
1C,2,383.4721,378.4732,380.438,383.5582,381.5612,393.217,387.3472,399.4171,408.0746,417.0397,426.0438
1C,7,480.4377,472.7312,466.4252,455.5679,456.3759,455.7103,452.0932,464.2791,468.9594,465.1799,468.9726
1C,5,422.8515,422.7879,420.2434,421.1285,418.6348,423.8109,421.8762,429.5921,437.1944,444.3351,452.6011
1C,3,415.4465,404.9649,401.4084,402.8306,403.2992,409.7072,406.6031,419.315,428.2674,439.0734,446.3837
1C,5,444.9969,448.0746,443.9732,441.9101,436.4937,445.528,450.9723,443.7188,459.1023,459.9098,468.0035
1C,5,351.84,350.2515,351.3277,351.9841,348.9312,356.0719,361.6989,365.8694,371.4118,375.2979,383.6087
1C,6,477.3359,463.0796,460.3334,459.8597,455.717,450.1382,466.0151,459.6947,486.2567,479.5191,484.219
Co,4,295.6167,293.2799,287.3989,285.8851,288.0848,287.5047,288.5393,294.668,297.1917,310.5212,315.9882
Co,4,306.5954,305.2194,306.3601,301.5782,303.1844,302.6837,302.8583,304.2591,309.0696,318.0766,320.7761
Co,2,296.8226,292.7489,298.0909,298.9324,299.9413,302.0378,304.611,308.4108,312.2356,323.5463,324.7314
Co,4,302.3117,300.5564,304.5767,299.095,301.8774,303.8388,304.0826,306.4958,309.5345,314.8944,317.0798
Co,2,194.3589,193.5612,196.6924,195.5013,198.5014,201.4482,204.3545,207.3674,211.6442,224.7759,236.2543
Co,3,310.1141,308.3723,305.6653,311.6558,310.6216,312.4725,318.8785,320.8423,327.2844,341.0054,354.7158
Co,2,296.4532,293.5344,294.2217,294.4595,296.8745,294.9841,295.7147,296.8456,302.4592,305.3002,306.593
Co,4,295.6638,291.492,289.5943,287.098,289.5648,292.9801,295.9706,301.8623,306.0152,322.143,334.0795
Co,4,131.7504,131.3698,131.0689,129.8642,131.5085,131.834,134.2178,137.0525,142.3173,147.8907,156.2686
Co,1,174.6996,176.0328,179.8351,180.3935,182.0824,186.5065,190.8967,188.4465,196.3572,203.6414,209.0012
Co,4,306.982,304.429,302.7429,301.0597,303.5003,307.5487,313.6366,317.466,323.8971,334.4835,339.8905
Co,4,291.9279,288.3943,285.1964,282.5689,282.6361,284.4293,287.2775,291.4681,300.4986,305.1,306.7095
Co,1,163.3462,166.7886,166.7596,167.937,171.4699,176.0948,176.7481,177.9307,181.1504,192.2381,197.8528
Co,4,188.3177,188.0883,187.5406,185.0513,186.2619,186.6251,188.0917,188.9446,192.1118,198.5098,205.181
Co,1,176.1726,177.6343,181.1101,181.6967,185.5643,189.0701,192.8459,195.305,199.6361,212.6681,220.0964
Co,4,169.2344,169.7302,169.8961,168.571,168.7599,174.2368,178.2901,176.8663,179.8521,190.3559,202.3203
Co,4,177.6487,177.4637,176.8846,174.0735,175.1492,178.7731,179.7496,180.1114,182.6204,192.534,198.4877
Co,3,317.4171,317.9414,315.8553,318.2327,319.0493,322.8057,324.2219,329.5617,333.7493,350.7621,361.9122
Co,6,325.141,319.1511,313.1177,312.5389,308.96,308.2134,311.7185,315.4482,319.3274,334.2876,342.1452
Co,2,184.9335,183.3986,184.0367,184.4278,186.4837,190.2683,193.0306,195.8882,202.5541,211.162,216.7333
Co,2,295.7543,293.8325,296.3313,298.8969,301.1381,304.1795,304.4416,306.7699,312.2665,324.0809,331.9704
Co,5,328.7699,324.6249,322.867,317.4428,314.7636,315.0859,317.6317,321.9142,327.5345,342.5091,350.8718
Co,2,138.4201,135.2404,135.457,135.7115,136.5581,138.9216,142.5778,144.9667,146.6338,154.2327,161.2019
Co,4,307.9159,308.0833,306.2708,303.4881,304.8469,305.937,310.8552,311.5484,314.5883,326.0811,332.3867
Co,3,316.9309,315.7293,311.4679,312.616,316.0078,318.111,321.7156,325.3077,329.4844,350.0866,358.9106
