0,1,2,3
179-ER18,-10.406091370558382,-2.3145050266212013,Validation
290-ER18,16.482412060301506,62.46378032891598,Validation
300-ER18,18.358208955223876,62.59212075858087,Validation
352-ER18,17.338308457711438,38.978801195969886,Validation
435-ER18,56.05063291139239,67.1789375266884,Validation
120-ER18,5.189873417721518,13.423305177699,Calibration
125-ER18,12.3,5.8789224340595165,Calibration
177-ER18,-12.487309644670058,8.018178811108504,Calibration
178-ER18,-26.851385390428206,-22.84753945964266,Calibration
181-ER18,-30.904522613065335,-16.818536093646035,Calibration
183-ER18,-28.77192982456142,-15.967366054897107,Calibration
187-ER18,-40.48101265822786,-5.6380894405436575,Calibration
188-ER18,-26.58354114713217,7.100243064650925,Calibration
251-ER18,7.086419753086419,13.371685590323116,Calibration
258-ER18,10.123456790123457,40.24187839127831,Calibration
282-ER18,42.518518518518526,27.05648467171025,Calibration
289-ER18,20.55137844611529,18.064077724737857,Calibration
291-ER18,23.39950372208437,42.82943587503785,Calibration
292-ER18,11.163366336633663,35.75038255647724,Calibration
293-ER18,15.22277227722772,29.583570761867346,Calibration
294-ER18,5.074257425742575,20.77327263167589,Calibration
295-ER18,7.121588089330027,13.078822590561554,Calibration
296-ER18,5.061728395061729,23.80350265493597,Calibration
298-ER18,14.314214463840406,30.406620519629662,Calibration
299-ER18,10.353535353535353,5.176536101862397,Calibration
301-ER18,12.178217821782177,14.259182662508863,Calibration
302-ER18,11.1358024691358,6.053944199757689,Calibration
303-ER18,8.098765432098766,22.02732694227309,Calibration
304-ER18,11.163366336633661,16.272450585514687,Calibration
305-ER18,17.209876543209873,19.753372412444868,Calibration
307-ER18,8.159203980099504,14.906255095649993,Calibration
323-ER18,5.0742574257425765,9.598545399285172,Calibration
324-ER18,8.098765432098766,9.566178959620393,Calibration
331-ER18,66.95979899497486,54.75253137861809,Calibration
351-ER18,28.486352357320108,48.78862871386576,Calibration
353-ER18,15.185185185185185,52.23193110102278,Calibration
394-ER18,113.94540942928045,65.04874463635964,Calibration
395-ER18,68.83950617283949,52.37731104091804,Calibration
396-ER18,77.95061728395059,59.69933827113357,Calibration
397-ER18,93.1358024691358,87.68790251439492,Calibration
398-ER18,72.8888888888889,53.096728842916,Calibration
399-ER18,85.03703703703704,55.36963204570465,Calibration
400-ER18,94.85074626865669,79.59913093372077,Calibration
401-ER18,126.46766169154226,81.75262164615556,Calibration
402-ER18,95.1604938271605,60.077891707940076,Calibration
403-ER18,104.02985074626861,55.06428656246999,Calibration
429-ER18,65.39240506329114,41.95901511738086,Calibration
434-ER18,69.69999999999997,62.51120398593744,Calibration
437-ER18,68.83950617283949,55.64330174391847,Calibration
438-ER18,84.23267326732676,81.16206077404946,Calibration
