Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,8,2129.5005,2141.7948,2155.8593,2153.6064,2151.8277,2104.4481,2106.4598,2064.9159,2091.6343,2129.5291,2230.6525
1C,7,2268.6697,2270.3979,2171.2196,2196.0881,2174.5318,2131.4072,2084.6423,2097.0418,2091.4851,2119.311,2174.8047
1C,1,2181.8293,2253.7814,2199.4266,2202.683,2211.6445,2223.889,2215.4042,2213.8095,2232.0448,2289.1059,2386.542
1C,2,2139.0236,2125.8915,2145.7427,2168.7307,2173.255,2172.0796,2179.9474,2174.2766,2176.5348,2219.9429,2291.5722
1C,7,2329.432,2302.7081,2265.4152,2276.7728,2304.8783,2256.6735,2236.7847,2237.4673,2251.6213,2297.7009,2376.9713
1C,6,2103.6101,2107.5299,2037.7965,2020.8238,2005.613,1999.2552,2018.4155,2013.542,2036.9088,2083.3657,2165.2398
1C,8,2010.1658,2022.5083,1981.6592,2039.8406,2045.3681,1984.2021,1982.6595,1937.8091,1953.7119,2009.6094,2072.7567
1C,8,2034.0665,2027.6886,1996.9465,1993.5679,1978.0823,1964.8222,1957.1633,1954.9692,1979.2433,2031.9154,2143.6234
1C,8,2036.9085,2021.4155,2008.9032,2016.4184,2006.8353,1994.368,1986.6963,1979.3465,2014.7741,2059.2852,2133.6171
1C,8,2014.9763,2003.9477,1953.8193,1956.2735,1967.8994,1955.3147,1961.6284,1950.9078,1975.6116,2012.8,2110.3035
1C,7,2246.2967,2256.4722,2224.358,2259.989,2248.0962,2209.2645,2180.1521,2181.3479,2188.5768,2238.3161,2326.8175
1C,8,2012.1859,2022.679,1999.2479,2003.3903,1978.8095,1921.7779,1882.4923,1873.5385,1894.0443,1959.2555,2062.4591
1C,7,2290.0844,2275.804,2239.499,2233.3325,2233.11,2204.4531,2195.8899,2199.3704,2209.6606,2237.296,2312.7102
1C,3,2294.627,2291.3717,2269.53,2283.5673,2279.4697,2287.5129,2314.6811,2278.4947,2317.6831,2349.911,2415.6282
1C,7,2082.9585,2082.2511,2063.3248,2030.051,2016.6671,1982.8941,1970.4932,1978.4524,1978.2414,2017.1793,2092.0849
1C,8,2201.7078,2195.5932,2168.7343,2152.2359,2137.9366,2134.2601,2127.7765,2095.1228,2112.1119,2145.2424,2216.8633
1C,7,1683.4954,1685.1639,1662.5021,1626.0203,1623.6974,1617.8377,1614.4921,1621.8319,1631.6061,1652.9446,1754.0071
1C,8,2151.6461,2124.6624,2108.1377,2113.1315,2117.7629,2115.6532,2117.3833,2098.0368,2122.2656,2157.8107,2228.36
1C,3,2052.1622,2063.4107,2019.4495,2037.8668,2047.1194,2058.2165,2085.0532,2089.8005,2108.1691,2135.6844,2190.4467
1C,8,2245.0801,2260.1883,2243.7693,2249.3673,2244.0192,2246.6224,2242.7884,2241.1504,2261.0914,2305.3,2405.7994
1C,9,2237.7115,2255.55,2300.9576,2252.966,2245.6972,2226.0068,2244.8205,2224.8823,2218.1782,2235.6936,2293.3396
1C,8,2106.2443,2111.3224,2124.6079,2158.5078,2166.3317,2110.22,2103.9668,2097.2886,2113.0232,2136.655,2184.3612
1C,8,2344.2683,2335.4971,2311.4716,2306.6834,2324.1299,2299.7108,2276.3258,2262.4575,2268.0577,2307.173,2383.4516
1C,8,1968.4854,1991.8428,2002.8924,2006.2578,2001.6857,1994.1187,1979.7439,1967.5138,1986.2572,2041.05,2121.0579
1C,8,2158.3654,2173.928,2195.9485,2166.4119,2155.3429,2118.76,2106.396,2087.9764,2104.7357,2165.2333,2233.5121
1C,8,1901.3333,1924.0154,1921.1381,1924.1316,1921.1306,1872.4528,1843.3297,1842.4584,1854.5485,1893.8398,1975.6571
1C,9,2118.6911,2111.7918,2131.4485,2170.5154,2170.7512,2124.742,2054.6099,2054.0871,2046.8826,2070.6206,2169.8493
1C,7,2310.0829,2305.2599,2277.5213,2297.7368,2312.0412,2303.9822,2260.8134,2267.2739,2280.0573,2328.1602,2419.1215
1C,7,2345.2403,2331.9862,2311.0958,2292.3438,2277.56,2199.1592,2174.6312,2175.1063,2179.9182,2231.9734,2306.1217
1C,6,2197.8093,2180.5587,2145.5847,2134.5095,2132.3685,2131.2035,2135.9188,2144.8027,2172.3223,2238.8828,2321.8215
1C,7,2369.6601,2382.9008,2359.8202,2363.2472,2383.8442,2347.2894,2288.8763,2294.8425,2299.7156,2345.644,2421.9752
1C,8,2455.1485,2380.214,2336.3658,2383.3643,2383.9754,2331.6498,2327.9974,2286.9261,2313.0329,2351.7642,2436.6898
1C,6,1827.6085,1833.6691,1831.179,1814.1435,1803.08,1801.3686,1806.0517,1821.1345,1846.5658,1881.0446,1951.3227
1C,1,1967.2777,1982.873,1975.7733,1980.1469,1989.5005,1980.4013,1975.2248,1977.9506,1980.5235,2042.0222,2156.7731
1C,9,2112.6428,2122.2038,2112.4448,2132.003,2143.6603,2107.814,2060.2702,2056.6883,2045.934,2087.8687,2150.6504
1C,8,2276.5012,2285.3522,2274.6395,2257.0599,2249.0736,2233.5,2220.6586,2213.9991,2232.7033,2255.9804,2322.8592
1C,8,2181.9945,2139.7365,2106.3137,2051.1599,2029.5103,2008.3392,1995.2438,1993.613,2008.4388,2045.0228,2110.4614
1C,6,2392.92,2314.4863,2266.0414,2278.6275,2269.298,2255.5104,2261.9751,2258.1498,2284.4285,2316.4849,2341.2376
1C,7,2446.1683,2458.7297,2436.3919,2427.8982,2412.6693,2397.1696,2380.6858,2384.0292,2404.8458,2444.955,2539.5845
1C,3,1870.7448,1875.285,1818.9691,1856.3697,1869.5197,1874.6484,1856.8292,1843.1138,1850.4371,1892.1608,1981.5317
1C,7,1902.9372,1872.9848,1894.2603,1898.8902,1894.1436,1879.1292,1842.5742,1848.7431,1850.1053,1904.4432,2002.0261
1C,8,1577.2938,1578.5988,1597.0967,1608.0885,1600.6542,1582.2179,1577.7468,1577.0496,1582.2294,1606.1185,1680.4247
1C,8,2305.8891,2371.2892,2308.669,2328.65,2339.0167,2318.3231,2306.4635,2302.7532,2312.3379,2355.1238,2417.9735
1C,8,2293.8474,2322.3869,2314.0366,2249.7275,2245.09,2250.7805,2245.0043,2237.6139,2257.2694,2290.9731,2336.3563
