Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,5,391.6915,383.2147,380.965,380.896,378.8427,383.7411,385.5339,385.9053,397.9466,407.0629,413.1788
1C,4,395.3542,388.771,387.7513,386.9007,387.532,389.175,398.259,402.6215,417.5463,426.0872,433.15
1C,2,319.4869,317.0666,318.6817,319.1379,319.1849,325.9645,333.6169,339.2867,350.8951,367.1685,374.7866
1C,5,380.0538,373.1281,368.58,370.0498,367.6585,369.6112,373.2088,383.2623,394.1562,400.4565,404.8445
1C,3,385.1943,378.9536,375.5269,376.7182,376.0117,376.7935,384.9047,390.3791,405.1049,415.3407,422.1045
1C,2,390.9971,390.5912,392.4603,394.2963,393.2279,396.5395,395.9818,402.4746,414.8446,422.1883,428.5405
1C,4,403.8154,398.5819,400.7636,398.1525,399.5052,406.255,407.5657,420.6843,433.6197,453.0725,462.9557
1C,3,373.5465,365.9153,364.7775,366.4484,364.9971,368.3631,372.4907,380.2976,388.3914,395.1345,402.0176
1C,3,346.9277,345.2261,342.6855,343.2264,342.6904,348.3666,352.1494,357.1551,363.4947,367.1232,373.3537
1C,5,384.4118,381.3239,381.4191,380.4224,380.1865,385.5623,388.772,395.3862,406.8502,412.6313,418.9868
1C,3,397.512,397.3575,397.2895,398.3864,399.4546,404.9809,405.7905,413.6416,430.6999,439.6346,446.4316
1C,2,357.3774,357.2002,357.624,358.5203,358.076,364.6071,362.881,374.2515,384.3229,391.4318,396.427
1C,4,366.495,363.0991,363.1788,362.1483,364.634,369.842,374.9414,379.9015,388.5393,398.973,403.6045
1C,5,375.0099,371.6971,369.3824,361.3676,360.6163,364.3258,367.7602,375.8207,385.0226,395.8575,404.2302
1C,2,375.12,371.4895,374.1415,379.3845,379.4886,386.5411,389.8362,400.4081,411.2873,427.2507,436.1113
1C,3,376.5081,370.2419,368.5911,370.3749,370.285,374.8868,374.249,380.031,386.8502,395.2045,404.2477
1C,2,360.2944,358.1006,360.8399,363.1096,361.9787,368.676,371.7144,381.2898,392.7189,397.133,404.0489
1C,2,368.2527,359.0101,359.0984,364.9899,361.7962,368.6251,371.2593,375.2775,388.5943,399.5479,414.0464
1C,5,403.6782,399.2701,398.4567,396.0663,395.9643,400.3351,405.2239,413.7224,425.4887,432.1475,439.0405
1C,3,378.8997,378.9066,375.2807,381.7925,381.1527,389.7987,392.0029,399.9031,409.5975,425.6945,439.1198
1C,5,408.5134,404.1086,400.8687,395.3196,394.5671,398.4974,399.0649,410.2797,419.8904,429.4729,432.9252
1C,3,397.4323,394.7758,392.1457,392.2715,393.9863,396.6172,401.6508,412.409,424.716,437.8962,450.3488
1C,2,337.8169,334.4352,336.6992,339.2478,340.4509,344.5973,347.2031,351.7893,359.8062,373.3674,380.4565
1C,4,405.7562,403.2419,401.9672,400.6149,401.3964,402.674,405.104,412.7236,421.2789,433.531,441.49
1C,4,396.2106,392.0382,391.6605,391.6411,392.3167,397.0806,402.9961,411.2185,425.1782,440.0824,450.1259
1C,4,348.7088,343.4221,344.3256,341.99,345.9937,350.4074,354.985,357.8293,365.359,386.5279,395.591
1C,5,361.7007,361.2922,358.0657,356.2046,355.9193,361.1475,366.3019,371.48,379.4103,387.593,396.1786
1C,4,410.3778,405.1078,406.5658,402.6887,406.1861,412.0581,420.8367,429.3994,438.3125,447.6881,455.0057
1C,2,391.1763,388.0656,388.3195,391.6538,391.9951,396.7147,403.2254,409.7513,421.6675,427.4914,436.8241
1C,2,356.0658,352.8212,353.0209,354.5859,357.076,361.6316,367.6715,379.4986,390.2181,409.2022,420.2152
1C,2,399.2789,394.0205,397.0967,395.1,395.8868,401.9157,404.9089,408.8559,423.7374,445.9869,453.0161
1C,5,367.2173,360.1867,347.6811,338.4283,336.5493,339.8923,339.5059,345.6845,355.4568,364.9532,369.5859
1C,2,342.5907,340.2482,342.552,344.4627,345.3199,346.065,351.7019,362.3578,368.7002,385.175,391.6635
1C,4,399.1768,398.7831,396.9563,394.533,395.031,399.3418,401.6201,410.6887,419.4878,430.32,436.8561
1C,5,340.5287,337.9506,335.6092,333.677,331.7448,338.6557,345.8059,346.8809,348.936,365.3984,377.6056
1C,2,401.2922,396.6377,403.8597,402.3357,403.5734,408.5119,414.5614,429.3043,435.3492,450.2985,459.0935
1C,5,386.4315,382.5091,376.3136,371.1294,369.7462,370.953,375.0272,382.7887,391.634,396.6873,405.7731
1C,4,350.6368,346.6104,347.5396,345.6697,346.8065,352.6958,360.1418,361.2115,369.7319,389.8034,396.7563
1C,2,380.1843,379.4014,382.3383,382.6065,383.3513,388.6255,393.6525,404.0659,413.1782,425.9393,433.88
1C,5,428.7145,426.5453,423.1084,420.0401,419.4684,421.8309,424.3267,426.0447,434.3932,442.7637,448.7868
1C,3,394.9542,391.3657,390.9384,392.616,392.3887,397.3324,406.1595,414.6363,427.4305,444.5676,458.9215
1C,5,411.4549,402.9233,398.8324,401.7356,397.9285,405.5232,409.8581,414.6061,423.6719,434.2882,441.9973
1C,4,379.6437,377.577,378.2922,377.1477,378.1304,383.4917,384.6266,396.6446,407.9159,415.9196,422.4164
1C,4,399.9652,399.7778,398.6973,397.0575,400.5494,404.8694,407.7162,411.4401,418.2015,423.121,427.2946
1C,2,342.7176,341.8901,341.9099,346.3135,347.2632,355.4724,360.0818,366.2937,378.3384,391.9683,397.3036
1C,5,413.5771,408.0545,407.4542,407.5686,406.6201,409.1099,408.4386,416.9773,425.4282,439.2196,449.5499
1C,3,396.6707,394.364,391.9723,393.4866,394.4493,399.01,402.2273,410.1719,421.0627,426.9321,436.2753
1C,4,373.1776,365.9578,365.8186,363.8559,366.6199,374.0037,378.859,381.0261,398.7073,416.3122,422.8056
1C,2,368.7407,365.7516,367.4015,369.0207,369.3559,374.3877,376.4282,382.735,388.8335,401.3452,411.1566
1C,5,407.0017,407.6679,404.8489,403.7561,401.7119,408.4019,409.6918,411.6878,424.6931,434.7378,443.0996
1C,3,372.6475,371.816,370.9847,372.4117,371.6351,375.8001,381.3452,386.263,394.4913,401.7772,407.3482
1C,4,398.0537,396.8676,396.233,394.8057,397.2495,405.3736,410.3454,418.3583,432.9472,442.801,450.7549
1C,2,309.5708,305.3615,305.8659,306.2886,307.882,311.2926,314.0053,324.0447,330.6114,346.008,352.8277
1C,4,370.1966,362.9603,364.0336,361.5853,362.7585,369.32,373.6972,376.49,385.1365,396.5754,404.473
1C,4,385.4694,382.2274,385.2264,382.1618,382.9556,388.6331,396.2673,395.6781,409.7315,426.908,432.5752
1C,3,372.8814,368.48,366.8303,368.0778,367.5384,374.5564,378.7154,384.5104,392.9719,407.7612,416.5999
1C,4,373.499,370.0442,366.8037,366.7879,367.374,374.7992,381.4827,390.8846,399.081,409.208,416.5629
1C,2,326.8467,321.7538,324.1623,323.0029,323.0422,324.9429,326.9406,330.9509,338.8718,342.909,352.091
1C,5,362.821,362.1956,363.4441,360.8151,360.0132,366.1451,371.0377,378.3765,384.6005,398.4047,405.4582
1C,4,376.469,367.562,364.491,363.8473,364.3327,368.5385,368.6314,378.625,389.815,395.1176,405.7052
1C,3,371.8922,369.4079,369.3617,370.0163,373.7486,378.5586,382.3498,394.2253,404.2372,416.9507,427.4138
1C,1,365.3211,366.535,367.0052,372.0192,368.2911,372.7954,376.126,384.0184,396.1572,405.9948,416.8279
1C,4,403.7986,401.0898,401.3105,397.2421,398.0763,406.0278,412.9026,420.4865,431.7818,444.1785,452.1233
1C,5,352.7548,347.0553,345.5427,341.2391,340.2708,344.9729,344.7477,349.4287,355.4301,361.3011,367.2453
1C,4,358.7603,351.6965,348.952,346.0481,346.364,351.2207,356.481,360.4461,366.1833,373.7121,381.6121
1C,3,354.7527,352.0867,348.6696,352.0555,349.4676,354.6025,355.551,358.7824,368.146,381.4908,388.64
1C,5,390.5391,387.867,387.1025,385.6214,384.8494,389.2757,392.2709,401.6622,412.5604,421.7125,428.5357
1C,2,365.7427,362.7313,367.0726,367.5653,369.1654,373.5176,381.1461,388.9134,403.8489,411.5676,421.2246
1C,2,371.8143,367.0727,367.9658,369.2219,367.6493,371.4257,375.8696,379.8846,389.1515,395.2148,400.3291
1C,5,379.8645,375.1389,377.8091,375.4091,375.0622,378.1717,385.7215,394.3702,404.7095,412.2233,422.5267
1C,3,383.1971,383.5304,381.8512,383.6637,383.277,388.0385,391.9642,404.1327,416.0042,429.6508,436.9663
1C,5,403.3753,396.1821,390.8375,390.2561,390.1008,394.0014,399.8881,408.1224,418.6876,423.8984,437.7576
1C,2,355.5229,355.4143,359.278,357.7289,357.0249,363.2845,367.9782,372.7287,380.543,394.0557,399.3087
1C,2,421.6371,418.1245,420.5127,425.2151,424.0067,425.7332,430.8961,436.5492,445.9453,453.5196,464.2043
1C,2,356.4685,355.7437,358.3926,358.0916,358.5379,364.758,371.8232,380.4497,389.3672,400.6974,406.6637
1C,2,306.9231,304.5919,305.6206,304.6404,306.4753,307.749,311.1983,317.0056,330.1083,336.3694,342.6095
1C,4,352.5755,351.9089,355.1509,349.3827,350.8349,354.9647,358.1373,358.7338,375.334,390.4465,397.6492
1C,2,384.7097,383.9603,386.9799,386.3,385.6857,391.4069,396.2292,407.4535,415.803,426.874,436.5079
1C,5,408.359,402.6105,398.8071,398.0841,395.0661,397.0513,399.7856,405.7264,414.1947,420.5822,429.9527
1C,5,390.5555,386.6606,381.9761,382.7548,380.3228,386.1002,388.0434,393.8965,401.4843,409.5395,419.7705
1C,3,330.504,330.4339,330.402,331.1209,331.2457,336.8307,340.3981,346.6548,352.7697,361.3885,366.8284
1C,4,350.0014,344.1,343.6143,342.2599,343.6571,346.9371,350.0291,358.1749,365.2904,376.1599,380.9929
