Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,1,125.2884,127.6205,131.156,134.3623,137.318,140.7071,141.1712,144.6565,152.7759,157.9807,175.9675
1C,2,107.0674,106.7772,107.6803,111.4961,111.781,114.4119,116.7788,122.6389,124.5386,134.0014,145.7119
1C,1,110.8962,111.5435,111.972,116.071,121.6341,123.4538,127.1481,130.0468,143.0394,152.9262,166.6999
1C,1,116.2363,117.0083,116.423,121.1704,125.7588,127.4457,131.2068,138.0093,145.3843,151.6643,170.8399
1C,2,115.8337,113.3867,116.0557,118.792,125.5904,126.8766,132.8337,139.3621,149.3884,156.3446,173.1453
1C,1,125.4439,126.5996,130.4698,132.9734,133.3954,133.4078,134.2693,136.8427,145.1774,151.028,159.3193
1C,2,123.8321,123.1882,123.2058,126.5895,127.0029,128.9159,133.0577,138.7246,147.0454,150.8348,172.1282
1C,1,117.0429,119.0061,123.0546,127.6834,127.7728,130.1548,130.9507,137.0763,144.0169,150.6838,166.3276
1C,1,109.8665,111.3604,114.5714,116.1338,121.4868,124.4805,128.2827,127.4111,137.4524,147.7616,157.927
1C,2,124.3508,123.0377,125.016,128.6638,129.5661,130.1711,134.3798,140.3979,151.0226,154.1269,170.5328
1C,2,115.3377,115.12,115.5494,116.8601,121.2853,123.2881,125.719,128.7033,132.3391,138.5525,153.7356
1C,1,123.7504,124.1935,123.9457,127.0098,128.6995,129.5396,129.8676,132.1433,138.4514,143.6824,160.3876
1C,1,120.4912,120.906,124.4758,127.5636,132.3197,133.3798,136.7673,138.0278,145.9658,147.2897,164.9259
1C,2,123.2625,121.1846,126.811,130.5447,130.7396,135.3096,135.0503,143.3381,155.2998,163.3646,179.6201
1C,1,112.8755,115.6529,116.5297,122.3475,124.5569,126.3606,130.4098,135.8928,140.3068,143.1276,160.498
1C,1,113.9988,115.1584,117.0357,120.3033,127.8197,130.0278,133.8931,138.1445,149.4838,149.8618,164.5964
1C,1,115.6706,115.7119,116.7035,122.9583,124.9488,129.3689,131.1078,133.3962,144.6995,145.5858,167.8539
1C,1,115.4752,119.9147,123.9291,121.4097,129.4825,130.4742,135.3543,138.4724,141.9226,153.0427,167.4891
1C,2,121.0897,119.5321,123.8055,128.801,132.6247,139.3186,142.51,145.3141,150.9873,153.287,173.2627
1C,1,118.1865,119.4283,122.1171,122.5543,124.5124,125.7472,132.4449,132.9266,146.2163,156.5093,168.5367
1C,4,129.2078,126.5508,128.2267,126.4266,128.8237,129.692,129.9998,136.2899,150.8769,153.3854,170.6828
1C,1,116.8766,116.9927,116.8809,120.0101,123.1984,125.5941,127.1227,131.562,138.0143,140.6283,153.7648
1C,1,108.582,110.0966,112.4032,116.6931,122.6073,126.3515,135.6378,140.8424,143.9504,154.4622,169.6735
1C,1,119.1436,119.391,121.7704,126.1474,129.834,130.4617,134.1309,136.5739,141.6625,148.1651,159.0177
1C,1,104.026,106.1668,108.451,110.1568,112.7094,112.1191,115.5358,115.1774,122.2287,123.7373,139.5943
1C,1,109.7232,113.232,115.8786,117.5654,127.337,129.1739,134.1636,139.3261,148.4697,154.1853,171.3309
1C,1,111.394,114.7451,116.7446,119.6335,125.546,127.5946,131.4172,137.8087,147.3934,154.4699,165.9696
1C,1,107.845,109.088,112.7116,116.4703,122.5771,124.2232,129.0215,133.0551,144.4309,151.3969,170.497
1C,1,127.0328,128.9163,130.9081,133.5612,138.8044,143.0081,144.6344,148.9406,153.1987,158.3022,171.6881
1C,2,110.7004,109.9618,110.3987,113.6159,115.8163,118.2051,121.2535,129.6297,143.1694,150.1851,169.4714
1C,2,121.1035,120.537,121.4695,125.3525,132.3752,135.1486,137.7577,142.0985,149.0002,149.6289,165.1676
1C,2,111.2772,109.3311,111.8004,115.0063,119.1946,121.7132,127.7641,131.2858,143.2991,146.6634,162.6137
1C,1,119.3813,119.7684,120.8164,124.2455,129.8562,132.373,136.1811,138.5522,148.2748,155.2248,165.6946
1C,1,127.5268,128.3759,130.1821,132.8492,136.3004,138.7142,142.3215,145.1027,150.9138,158.5924,174.4503
1C,1,115.9948,116.9085,119.6878,123.5559,128.6965,131.2445,135.02,138.8333,149.5367,151.9571,171.8592
1C,1,116.92,117.6721,120.4852,121.3665,124.9178,127.7171,132.083,137.44,146.8323,152.7904,170.2309
1C,1,115.2342,116.0836,115.7233,119.9592,123.5124,125.782,131.4907,135.5093,141.3577,149.91,164.9118
1C,1,119.9895,121.5784,124.7486,124.1866,127.5762,130.6306,132.3489,136.7809,148.843,157.039,171.9824
1C,1,108.4029,109.4133,109.3233,112.6724,118.3874,121.611,125.246,131.0653,138.088,145.5124,161.1425
1C,1,117.8416,119.2062,119.4817,124.1876,125.2709,126.9035,128.5404,130.1069,139.2474,146.6968,157.1744
1C,2,110.3112,109.1233,110.2718,114.3096,118.2449,120.2005,124.8634,129.0863,137.2054,139.2179,157.302
1C,1,116.8203,118.9707,121.9406,126.942,128.968,131.3832,133.8203,141.231,149.2918,150.6973,172.8136
1C,2,121.8864,120.1658,121.4239,123.5139,123.8114,125.8873,131.2862,131.5581,147.0181,149.436,166.2912
1C,1,118.7962,119.9604,121.2733,124.6275,128.577,129.6962,132.4007,134.8123,146.536,151.5755,171.0432
1C,1,115.5174,115.8172,118.912,120.7302,125.2312,128.9534,133.1326,137.2058,143.6876,144.9971,162.1405
1C,1,118.3678,118.7781,119.5479,121.9256,127.9611,132.0275,136.9925,140.77,143.9036,151.0039,169.2505
1C,1,104.9509,105.6418,107.3292,110.5458,119.7035,122.3517,129.2641,129.0811,142.0464,143.8967,157.6952
1C,1,111.0515,113.9286,118.0394,121.9502,130.6068,134.2814,135.7232,144.6834,148.7797,150.2835,169.8421
1C,1,109.6956,111.4922,113.9713,119.5764,124.7097,126.7141,129.6802,133.6039,140.5465,144.8945,155.2019
1C,1,118.7205,119.8772,120.9795,122.4677,127.5052,130.0229,132.031,137.0812,144.5708,152.5275,171.7142
1C,3,129.6664,126.694,126.6712,130.704,133.4386,136.5741,138.0623,138.6976,153.0893,151.6372,173.2213
1C,1,120.2527,120.8413,125.0972,129.2815,131.0151,132.3549,132.1409,136.8824,141.9815,147.3446,159.5916
1C,1,116.2382,117.7943,119.2697,123.0777,126.1208,127.6413,133.0643,139.3015,148.0871,151.9656,165.026
1C,1,125.0723,125.7552,127.1062,130.1458,133.5347,135.0489,139.1182,141.2293,148.7431,156.1666,171.4265
1C,2,106.1538,105.1879,109.0075,110.9426,118.3156,121.0967,124.8383,132.8119,151.4577,152.7659,168.9044
1C,2,106.6971,104.5408,107.1243,107.4329,112.7377,114.2983,114.4824,119.1161,123.6698,127.6501,136.138
1C,2,117.9407,117.7972,122.5606,126.1253,127.8437,127.5841,129.7436,132.0962,139.4322,142.5406,160.7449
1C,1,112.9052,113.4722,114.6161,116.0878,118.5029,120.0607,121.3951,125.3994,132.8595,136.664,146.4685
1C,1,117.7486,118.7216,119.0744,121.5969,125.3081,126.9317,129.7045,132.3799,137.5545,143.9501,153.7215
1C,2,127.137,126.201,130.4326,133.8042,133.1688,134.1611,133.4996,133.6619,141.1478,143.7621,160.4107
1C,1,107.9387,109.1773,110.9818,116.4843,121.434,123.7433,130.1781,134.5359,141.6889,145.4678,168.0587
1C,1,114.6492,115.8173,115.5554,115.1259,120.5775,122.4725,125.8798,130.0948,139.4607,145.2151,155.8541
1C,2,121.8268,118.7366,119.9853,121.3913,129.4963,131.2585,136.6222,144.7869,157.6386,159.2737,177.6237
1C,3,125.2931,122.4697,121.6545,124.2565,124.1681,127.3045,130.2993,136.3234,146.4227,150.0607,166.9659
1C,1,99.9789,100.4303,101.5212,106.7311,112.771,115.2205,117.915,122.6545,132.5834,138.6958,159.0864
1C,1,107.6174,108.0556,111.4276,114.3677,118.9429,122.0901,125.1424,128.4476,137.2057,145.2186,164.1108
1C,1,95.6171,98.9303,102.0859,107.3272,107.0271,107.1456,106.926,111.2852,116.8285,121.836,129.6055
1C,2,123.8089,121.0763,121.3294,124.512,126.4335,126.9146,128.4543,131.6948,140.5954,148.3092,162.8987
1C,1,119.8401,122.472,124.3387,127.3669,131.1418,131.9397,134.5017,137.9308,150.9058,156.0139,172.1853
1C,1,110.8091,112.6737,115.6061,118.9471,122.0555,126.0345,128.0253,128.6092,143.2903,152.755,171.516
